Trade #,Type,Date and time,Signal,Price CAD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
172,Entry long,2023-12-15 09:25, | F:score=50 | F:fresh=12 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.48 | F:is_accuracy=0 | F:trend=0 | F:rsi=39.86 | F:htf_trend=1 | F:rvol=0 | F:adx=15.51 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=39.54 | F:liquidity_distance=93.4 | F:liquidity_spread=4.9 | F:return_strength=30.94,1.70864,304348,520021.1667,-65.8,-0.02,0,0.00,-65.8,-0.02,-1708.97,-0.02
173,Exit long,2023-12-15 20:15,Long Exit,1.69726,27344,46446.5184,-27.32,-0.08,0,0.00,-27.32,-0.08,-1736.29,-0.02
173,Entry long,2023-12-15 20:05, | F:score=55 | F:fresh=17 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.5 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.42 | F:htf_trend=0 | F:rvol=0 | F:adx=20.44 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=31.98 | F:liquidity_distance=80.2 | F:liquidity_spread=17.5 | F:return_strength=100,1.6986,27344,46446.5184,-27.32,-0.08,0,0.00,-27.32,-0.08,-1736.29,-0.02
174,Exit short,2023-12-18 18:05,Short Exit,1.69466,76087,128867.0302,-55.7,-0.06,106.29,0.11,-55.7,-0.06,-1791.99,-0.02
174,Entry short,2023-12-18 16:10, | F:score=70 | F:fresh=38 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.07 | F:is_accuracy=0 | F:trend=0 | F:rsi=61.8 | F:htf_trend=0 | F:rvol=0 | F:adx=24.03 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=56.42 | F:liquidity_distance=82 | F:liquidity_spread=30.4 | F:return_strength=26.45,1.69368,76087,128867.0302,-55.7,-0.06,106.29,0.11,-55.7,-0.06,-1791.99,-0.02
175,Exit long,2023-12-19 18:40,Long Exit,1.70219,44872,76242.0152,103.42,0.18,103.42,0.18,-20.08,-0.04,-1688.57,-0.02
175,Entry long,2023-12-19 17:10, | F:score=75 | F:fresh=74 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.38 | F:is_accuracy=0 | F:trend=1 | F:rsi=43.19 | F:htf_trend=0 | F:rvol=0 | F:adx=27.3 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=38.83 | F:liquidity_distance=92 | F:liquidity_spread=7.5 | F:return_strength=36.67,1.6991,44872,76242.0152,103.42,0.18,103.42,0.18,-20.08,-0.04,-1688.57,-0.02
176,Exit short,2023-12-22 07:30,Short Exit,1.6859,318182,536333.9428,-67.05,-0.02,45.5,0.01,-67.05,-0.02,-1755.62,-0.02
176,Entry short,2023-12-22 07:10, | F:score=70 | F:fresh=104 | F:session=0 | F:zone_type=1 | F:atr_ratio=1.68 | F:is_accuracy=0 | F:trend=0 | F:rsi=58.81 | F:htf_trend=0 | F:rvol=0 | F:adx=10.98 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=36.67 | F:liquidity_distance=98.6 | F:liquidity_spread=14.6 | F:return_strength=33.74,1.68562,318182,536333.9428,-67.05,-0.02,45.5,0.01,-67.05,-0.02,-1755.62,-0.02
177,Exit long,2023-12-22 10:05,Long Exit,1.68451,13889,23431.99301,-26.97,-0.15,4.39,0.02,-26.97,-0.15,-1782.59,-0.02
177,Entry long,2023-12-22 09:00, | F:score=45 | F:fresh=56 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.48 | F:is_accuracy=0 | F:trend=1 | F:rsi=67.46 | F:htf_trend=0 | F:rvol=0 | F:adx=18.25 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98.8 | F:liquidity_spread=2.1 | F:return_strength=50,1.68709,13889,23431.99301,-26.97,-0.15,4.39,0.02,-26.97,-0.15,-1782.59,-0.02
178,Exit long,2023-12-22 20:40,Long Exit,1.68505,318182,536241.6701,-67.05,-0.02,21.55,0.01,-67.05,-0.02,-1849.64,-0.02
178,Entry long,2023-12-22 20:35, | F:score=50 | F:fresh=7 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.73 | F:is_accuracy=0 | F:trend=0 | F:rsi=48.13 | F:htf_trend=0 | F:rvol=0 | F:adx=17.1 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=37.13 | F:liquidity_distance=98.6 | F:liquidity_spread=4.4 | F:return_strength=100,1.68533,318182,536241.6701,-67.05,-0.02,21.55,0.01,-67.05,-0.02,-1849.64,-0.02
179,Exit long,2024-01-03 13:50,Long Exit,1.68513,80460,135412.5708,129.83,0.13,129.83,0.13,-44.69,-0.04,-1719.81,-0.02
179,Entry long,2024-01-03 12:00, | F:score=75 | F:fresh=112 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.22 | F:is_accuracy=1 | F:trend=0 | F:rsi=39.16 | F:htf_trend=0 | F:rvol=0 | F:adx=23.44 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=46.83 | F:liquidity_distance=98.2 | F:liquidity_spread=3.7 | F:return_strength=50,1.68298,80460,135412.5708,129.83,0.13,129.83,0.13,-44.69,-0.04,-1719.81,-0.02
180,Exit short,2024-01-04 09:35,Short Exit,1.69037,90909,153594.3919,-56.5,-0.05,0,0.00,-56.5,-0.05,-1776.3,-0.02
180,Entry short,2024-01-04 09:20, | F:score=55 | F:fresh=25 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.16 | F:is_accuracy=1 | F:trend=1 | F:rsi=46.17 | F:htf_trend=1 | F:rvol=0 | F:adx=17.91 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.31 | F:liquidity_distance=99.8 | F:liquidity_spread=8.2 | F:return_strength=50,1.68954,90909,153594.3919,-56.5,-0.05,0,0.00,-56.5,-0.05,-1776.3,-0.02
181,Exit long,2024-01-05 07:25,Long Exit,1.69417,184211,312165.8027,-60.68,-0.03,1.38,0.00,-60.68,-0.03,-1836.99,-0.02
181,Entry long,2024-01-05 07:00, | F:score=70 | F:fresh=13 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.42 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.48 | F:htf_trend=1 | F:rvol=0 | F:adx=11.39 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.43 | F:liquidity_distance=99.6 | F:liquidity_spread=3.1 | F:return_strength=54.9,1.69461,184211,312165.8027,-60.68,-0.03,1.38,0.00,-60.68,-0.03,-1836.99,-0.02
182,Exit long,2024-01-05 07:40,Long Exit,1.69401,100000,169442,-30.7,-0.02,2.25,0.00,-30.7,-0.02,-1867.69,-0.02
182,Entry long,2024-01-05 07:30, | F:score=70 | F:fresh=25 | F:session=0 | F:zone_type=0 | F:atr_ratio=1.16 | F:is_accuracy=0 | F:trend=1 | F:rsi=49.47 | F:htf_trend=1 | F:rvol=0 | F:adx=10.19 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=29.17 | F:liquidity_distance=99.4 | F:liquidity_spread=4.3 | F:return_strength=54.67,1.69442,100000,169442,-30.7,-0.02,2.25,0.00,-30.7,-0.02,-1867.69,-0.02
183,Exit long,2024-01-05 10:15,Long Exit,1.69471,233333,395123.7689,230.6,0.08,230.6,0.08,-55.9,-0.02,-1637.09,-0.02
183,Entry long,2024-01-05 08:05, | F:score=75 | F:fresh=87 | F:session=0 | F:zone_type=0 | F:atr_ratio=1.82 | F:is_accuracy=1 | F:trend=0 | F:rsi=28.1 | F:htf_trend=1 | F:rvol=0 | F:adx=24.86 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.72 | F:liquidity_distance=96 | F:liquidity_spread=4.2 | F:return_strength=71.85,1.69339,233333,395123.7689,230.6,0.08,230.6,0.08,-55.9,-0.02,-1637.09,-0.02
184,Exit long,2024-01-08 10:40,Long Exit,1.69873,111111,188824.2556,-57.35,-0.04,111.38,0.08,-57.35,-0.04,-1694.44,-0.02
184,Entry long,2024-01-08 09:15, | F:score=70 | F:fresh=9 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.72 | F:is_accuracy=0 | F:trend=1 | F:rsi=59.05 | F:htf_trend=1 | F:rvol=0 | F:adx=32.9 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=25 | F:liquidity_distance=98 | F:liquidity_spread=4.3 | F:return_strength=100,1.69942,111111,188824.2556,-57.35,-0.04,111.38,0.08,-57.35,-0.04,-1694.44,-0.02
185,Exit long,2024-01-09 12:35,Long Exit,1.70139,95890,162973.6851,129.28,0.11,129.28,0.11,-10.06,-0.01,-1565.16,-0.02
185,Entry long,2024-01-09 12:10, | F:score=70 | F:fresh=288 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.55 | F:is_accuracy=0 | F:trend=0 | F:rsi=34.54 | F:htf_trend=1 | F:rvol=0 | F:adx=36.89 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=95 | F:liquidity_spread=6.5 | F:return_strength=42.94,1.69959,95890,162973.6851,129.28,0.11,129.28,0.11,-10.06,-0.01,-1565.16,-0.02
186,Exit long,2024-01-11 07:25,Long Exit,1.70537,259259,442218.0763,-63.91,-0.02,0,0.00,-63.91,-0.02,-1629.07,-0.02
186,Entry long,2024-01-11 07:20, | F:score=70 | F:fresh=9 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.97 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.34 | F:htf_trend=1 | F:rvol=0 | F:adx=12.26 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.54 | F:liquidity_distance=99.6 | F:liquidity_spread=2.3 | F:return_strength=65.65,1.7057,259259,442218.0763,-63.91,-0.02,0,0.00,-63.91,-0.02,-1629.07,-0.02
187,Exit long,2024-01-11 11:05,Time Stop (Bars),1.70538,50000,85268.5,0.37,0.00,35.11,0.06,-10.46,-0.02,-1628.69,-0.02
187,Entry long,2024-01-11 08:05, | F:score=70 | F:fresh=81 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.7 | F:is_accuracy=0 | F:trend=1 | F:rsi=47.32 | F:htf_trend=1 | F:rvol=0 | F:adx=24.4 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=29.37 | F:liquidity_distance=98.6 | F:liquidity_spread=7.3 | F:return_strength=20.24,1.70537,50000,85268.5,0.37,0.00,35.11,0.06,-10.46,-0.02,-1628.69,-0.02
188,Exit short,2024-01-12 17:55,Short Exit,1.7081,94595,161502.0435,-56.47,-0.05,40.23,0.03,-56.47,-0.05,-1685.16,-0.02
188,Entry short,2024-01-12 17:45, | F:score=70 | F:fresh=100 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.36 | F:is_accuracy=0 | F:trend=1 | F:rsi=62.24 | F:htf_trend=1 | F:rvol=0 | F:adx=29.9 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=90.2 | F:liquidity_spread=5.9 | F:return_strength=16.67,1.7073,94595,161502.0435,-56.47,-0.05,40.23,0.03,-56.47,-0.05,-1685.16,-0.02
189,Exit short,2024-01-15 17:50,Short Exit,1.71035,101449,173437.2104,-56.74,-0.04,105.92,0.08,-56.74,-0.04,-1741.91,-0.02
189,Entry short,2024-01-15 17:25, | F:score=55 | F:fresh=85 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=1 | F:rsi=61.53 | F:htf_trend=1 | F:rvol=0 | F:adx=17.59 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.82 | F:liquidity_distance=98.8 | F:liquidity_spread=3.6 | F:return_strength=100,1.7096,101449,173437.2104,-56.74,-0.04,105.92,0.08,-56.74,-0.04,-1741.91,-0.02
190,Exit long,2024-01-18 11:50,Long Exit,1.71165,114754,196495.5693,-56.9,-0.04,50.96,0.04,-56.9,-0.04,-1798.81,-0.02
190,Entry long,2024-01-18 11:25, | F:score=75 | F:fresh=23 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.82 | F:is_accuracy=0 | F:trend=1 | F:rsi=46.29 | F:htf_trend=1 | F:rvol=0 | F:adx=16.98 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=33.7 | F:liquidity_distance=96.2 | F:liquidity_spread=15.5 | F:return_strength=36.67,1.71232,114754,196495.5693,-56.9,-0.04,50.96,0.04,-56.9,-0.04,-1798.81,-0.02
191,Exit long,2024-01-18 15:55,Long Exit,1.71034,31250,53485,-27.29,-0.07,14.57,0.04,-27.29,-0.07,-1826.1,-0.02
191,Entry long,2024-01-18 15:45, | F:score=70 | F:fresh=12 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.94 | F:is_accuracy=0 | F:trend=0 | F:rsi=48.82 | F:htf_trend=1 | F:rvol=0 | F:adx=16.79 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.82 | F:liquidity_distance=88.6 | F:liquidity_spread=6.9 | F:return_strength=100,1.71152,31250,53485,-27.29,-0.07,14.57,0.04,-27.29,-0.07,-1826.1,-0.02
192,Exit short,2024-01-19 18:25,Short Exit,1.70558,92105,157264.6822,127.63,0.11,127.63,0.11,-36.85,-0.03,-1698.47,-0.02
192,Entry short,2024-01-19 17:30, | F:score=80 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.99 | F:is_accuracy=1 | F:trend=0 | F:rsi=49.13 | F:htf_trend=1 | F:rvol=0 | F:adx=12.92 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=55.19 | F:liquidity_distance=97.8 | F:liquidity_spread=10.6 | F:return_strength=50,1.70745,92105,157264.6822,127.63,0.11,127.63,0.11,-36.85,-0.03,-1698.47,-0.02
193,Exit long,2024-01-22 10:05,Long Exit,1.706,111111,189632.0326,-57.08,-0.04,40.53,0.03,-57.08,-0.04,-1755.55,-0.02
193,Entry long,2024-01-22 09:40, | F:score=55 | F:fresh=71 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.23 | F:is_accuracy=1 | F:trend=0 | F:rsi=22.39 | F:htf_trend=1 | F:rvol=0 | F:adx=39.15 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.98 | F:liquidity_distance=82.4 | F:liquidity_spread=3.1 | F:return_strength=36.67,1.70669,111111,189632.0326,-57.08,-0.04,40.53,0.03,-57.08,-0.04,-1755.55,-0.02
194,Exit short,2024-01-22 21:50,Short Exit,1.71183,81395,139294.5193,-29.69,-0.03,3.03,0.00,-29.69,-0.03,-1785.24,-0.02
194,Entry short,2024-01-22 21:40, | F:score=55 | F:fresh=9 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.89 | F:is_accuracy=1 | F:trend=1 | F:rsi=51.85 | F:htf_trend=1 | F:rvol=0 | F:adx=12.53 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=30.34 | F:liquidity_distance=96.6 | F:liquidity_spread=5.5 | F:return_strength=41.82,1.71134,81395,139294.5193,-29.69,-0.03,3.03,0.00,-29.69,-0.03,-1785.24,-0.02
195,Exit short,2024-01-23 20:05,Short Exit,1.70733,85366,145672.8107,-55.7,-0.05,13.29,0.01,-55.7,-0.05,-1840.95,-0.02
195,Entry short,2024-01-23 19:35, | F:score=75 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.66 | F:is_accuracy=0 | F:trend=0 | F:rsi=39.67 | F:htf_trend=0 | F:rvol=0 | F:adx=36.12 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.88 | F:liquidity_distance=95.4 | F:liquidity_spread=8.2 | F:return_strength=40.16,1.70645,85366,145672.8107,-55.7,-0.05,13.29,0.01,-55.7,-0.05,-1840.95,-0.02
196,Exit short,2024-01-24 22:00,Short Exit,1.72041,60345,103744.5206,-54.66,-0.07,14.34,0.02,-54.66,-0.07,-1895.61,-0.02
196,Entry short,2024-01-24 21:35, | F:score=45 | F:fresh=5 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.17 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.04 | F:htf_trend=1 | F:rvol=0 | F:adx=21.95 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98.4 | F:liquidity_spread=1.6 | F:return_strength=100,1.71919,60345,103744.5206,-54.66,-0.07,14.34,0.02,-54.66,-0.07,-1895.61,-0.02
197,Exit short,2024-01-29 11:45,Short Exit,1.70782,118644,202545.4775,-57.31,-0.04,8.82,0.01,-57.31,-0.04,-1952.92,-0.02
197,Entry short,2024-01-29 11:35, | F:score=75 | F:fresh=14 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.92 | F:is_accuracy=0 | F:trend=0 | F:rsi=47.39 | F:htf_trend=0 | F:rvol=0 | F:adx=29.73 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=46.72 | F:liquidity_distance=98.6 | F:liquidity_spread=11.5 | F:return_strength=100,1.70717,118644,202545.4775,-57.31,-0.04,8.82,0.01,-57.31,-0.04,-1952.92,-0.02
198,Exit short,2024-01-29 19:35,Short Exit,1.70536,175000,298392.5,-33.81,-0.02,16.91,0.01,-33.81,-0.02,-1986.73,-0.02
198,Entry short,2024-01-29 19:30, | F:score=70 | F:fresh=13 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.91 | F:is_accuracy=0 | F:trend=0 | F:rsi=50.13 | F:htf_trend=0 | F:rvol=0 | F:adx=16.59 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99 | F:liquidity_spread=7.1 | F:return_strength=100,1.7051,175000,298392.5,-33.81,-0.02,16.91,0.01,-33.81,-0.02,-1986.73,-0.02
199,Exit short,2024-01-30 19:10,Short Exit,1.70117,200000,340152,-61.09,-0.02,2.98,0.00,-61.09,-0.02,-2047.82,-0.02
199,Entry short,2024-01-30 19:05, | F:score=80 | F:fresh=13 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.74 | F:is_accuracy=1 | F:trend=0 | F:rsi=52.66 | F:htf_trend=0 | F:rvol=0 | F:adx=11.29 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50.18 | F:liquidity_distance=99 | F:liquidity_spread=12.4 | F:return_strength=40.67,1.70076,200000,340152,-61.09,-0.02,2.98,0.00,-61.09,-0.02,-2047.82,-0.02
200,Exit long,2024-01-31 15:45,Long Exit,1.70226,233333,397277.4325,-62.68,-0.02,0,0.00,-62.68,-0.02,-2110.5,-0.02
200,Entry long,2024-01-31 15:40, | F:score=70 | F:fresh=26 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.35 | F:is_accuracy=0 | F:trend=1 | F:rsi=38.34 | F:htf_trend=0 | F:rvol=0 | F:adx=36.56 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.67 | F:liquidity_distance=85.4 | F:liquidity_spread=8.9 | F:return_strength=100,1.70262,233333,397277.4325,-62.68,-0.02,0,0.00,-62.68,-0.02,-2110.5,-0.02
201,Exit short,2024-01-31 21:35,Short Exit,1.7031,44872,76383.81072,-28.13,-0.05,1.34,0.00,-28.13,-0.05,-2138.63,-0.02
201,Entry short,2024-01-31 21:30, | F:score=70 | F:fresh=12 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.48 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.6 | F:htf_trend=0 | F:rvol=0 | F:adx=26.39 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=56.61 | F:liquidity_distance=98 | F:liquidity_spread=9.6 | F:return_strength=100,1.70226,44872,76383.81072,-28.13,-0.05,1.34,0.00,-28.13,-0.05,-2138.63,-0.02
202,Exit long,2024-02-02 15:00,Time Stop (Bars),1.70667,37037,63223.27011,-9.95,-0.02,9.13,0.02,-41.2,-0.09,-2148.58,-0.02
202,Entry long,2024-02-02 12:00, | F:score=75 | F:fresh=12 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=1 | F:rsi=59.98 | F:htf_trend=0 | F:rvol=0 | F:adx=15.6 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=53.86 | F:liquidity_distance=92.6 | F:liquidity_spread=8.8 | F:return_strength=37.36,1.70703,37037,63223.27011,-9.95,-0.02,9.13,0.02,-41.2,-0.09,-2148.58,-0.02
203,Exit long,2024-02-02 15:45,Long Exit,1.70205,41667,70956.81765,-28,-0.05,0,0.00,-28,-0.05,-2176.58,-0.02
203,Entry long,2024-02-02 15:40, | F:score=70 | F:fresh=242 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.75 | F:is_accuracy=0 | F:trend=0 | F:rsi=28.77 | F:htf_trend=1 | F:rvol=0 | F:adx=17.95 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=53.94 | F:liquidity_distance=88 | F:liquidity_spread=14.9 | F:return_strength=80.2,1.70295,41667,70956.81765,-28,-0.05,0,0.00,-28,-0.05,-2176.58,-0.02
204,Exit short,2024-02-05 15:45,Short Exit,1.69658,92105,156187.9748,-56.06,-0.05,102.55,0.09,-56.06,-0.05,-2232.64,-0.02
204,Entry short,2024-02-05 14:30, | F:score=65 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=1 | F:is_accuracy=0 | F:trend=0 | F:rsi=39.38 | F:htf_trend=0 | F:rvol=0 | F:adx=35.2 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97.8 | F:liquidity_spread=9 | F:return_strength=100,1.69576,92105,156187.9748,-56.06,-0.05,102.55,0.09,-56.06,-0.05,-2232.64,-0.02
205,Exit short,2024-02-07 17:45,Short Exit,1.70284,62500,106353.75,-54.63,-0.07,85.66,0.11,-54.63,-0.07,-2287.28,-0.02
205,Entry short,2024-02-07 16:15, | F:score=45 | F:fresh=29 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.52 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.03 | F:htf_trend=0 | F:rvol=0 | F:adx=30.37 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97.4 | F:liquidity_spread=6.2 | F:return_strength=100,1.70166,62500,106353.75,-54.63,-0.07,85.66,0.11,-54.63,-0.07,-2287.28,-0.02
206,Exit long,2024-02-07 19:25,Long Exit,1.70011,72917,124006.2961,-29.17,-0.03,9.72,0.01,-29.17,-0.03,-2316.45,-0.02
206,Entry long,2024-02-07 19:10, | F:score=75 | F:fresh=9 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.23 | F:htf_trend=0 | F:rvol=0 | F:adx=12.87 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=25.36 | F:liquidity_distance=97 | F:liquidity_spread=0.3 | F:return_strength=49.77,1.70065,72917,124006.2961,-29.17,-0.03,9.72,0.01,-29.17,-0.03,-2316.45,-0.02
207,Exit short,2024-02-09 13:35,Short Exit,1.69582,179487,304582.2595,151.95,0.07,151.95,0.07,-5.33,0.00,-2164.5,-0.02
207,Entry short,2024-02-09 12:00, | F:score=75 | F:fresh=10 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.95 | F:is_accuracy=0 | F:trend=0 | F:rsi=38.95 | F:htf_trend=0 | F:rvol=0 | F:adx=36.7 | F:touch_count=1 | F:base_quality=40 | F:departure_strength=37.81 | F:liquidity_distance=99.2 | F:liquidity_spread=6.8 | F:return_strength=54.7,1.69696,179487,304582.2595,151.95,0.07,151.95,0.07,-5.33,0.00,-2164.5,-0.02
208,Exit short,2024-02-09 15:35,Short Exit,1.69592,20231,34273.94403,-26.89,-0.11,0,0.00,-26.89,-0.11,-2191.39,-0.02
208,Entry short,2024-02-09 15:30, | F:score=80 | F:fresh=6 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.25 | F:is_accuracy=1 | F:trend=0 | F:rsi=24.06 | F:htf_trend=0 | F:rvol=0 | F:adx=31.51 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=40.28 | F:liquidity_distance=99.8 | F:liquidity_spread=6.1 | F:return_strength=100,1.69413,20231,34273.94403,-26.89,-0.11,0,0.00,-26.89,-0.11,-2191.39,-0.02
209,Exit short,2024-02-12 17:35,Short Exit,1.69644,98592,167427.9485,128.13,0.10,128.13,0.10,-16.11,-0.01,-2063.27,-0.02
209,Entry short,2024-02-12 17:10, | F:score=70 | F:fresh=7 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.29 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.63 | F:htf_trend=0 | F:rvol=0 | F:adx=18.96 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=50 | F:liquidity_distance=99.2 | F:liquidity_spread=7 | F:return_strength=100,1.69819,98592,167427.9485,128.13,0.10,128.13,0.10,-16.11,-0.01,-2063.27,-0.02
210,Exit short,2024-02-21 12:40,Short Exit,1.70627,137255,234115.8535,-57.82,-0.03,55.79,0.03,-57.82,-0.03,-2121.09,-0.02
210,Entry short,2024-02-21 12:15, | F:score=70 | F:fresh=12 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.08 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.95 | F:htf_trend=1 | F:rvol=0 | F:adx=22.19 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99.8 | F:liquidity_spread=5.6 | F:return_strength=100,1.7057,137255,234115.8535,-57.82,-0.03,55.79,0.03,-57.82,-0.03,-2121.09,-0.02
211,Exit short,2024-02-21 18:30,Short Exit,1.70544,57377,97814.58829,-28.41,-0.04,0,0.00,-28.41,-0.04,-2149.5,-0.02
211,Entry short,2024-02-21 18:20, | F:score=75 | F:fresh=14 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.22 | F:is_accuracy=0 | F:trend=0 | F:rsi=45.42 | F:htf_trend=1 | F:rvol=0 | F:adx=20.61 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=40.57 | F:liquidity_distance=99.6 | F:liquidity_spread=11.6 | F:return_strength=44.57,1.70477,57377,97814.58829,-28.41,-0.04,0,0.00,-28.41,-0.04,-2149.5,-0.02
212,Exit short,2024-02-22 18:00,Short Exit,1.70462,145833,248511.0986,-58.27,-0.03,102.52,0.06,-58.27,-0.03,-2207.78,-0.02
212,Entry short,2024-02-22 17:25, | F:score=75 | F:fresh=16 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.96 | F:is_accuracy=0 | F:trend=0 | F:rsi=49.27 | F:htf_trend=1 | F:rvol=0 | F:adx=32.89 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=57.42 | F:liquidity_distance=87.4 | F:liquidity_spread=17 | F:return_strength=57.72,1.70408,145833,248511.0986,-58.27,-0.03,102.52,0.06,-58.27,-0.03,-2207.78,-0.02
213,Exit long,2024-02-27 20:30,Long Exit,1.71513,137255,235488.4035,-57.89,-0.03,37.58,0.02,-57.89,-0.03,-2265.67,-0.02
213,Entry long,2024-02-27 20:00, | F:score=75 | F:fresh=18 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.82 | F:is_accuracy=0 | F:trend=1 | F:rsi=48.58 | F:htf_trend=1 | F:rvol=0 | F:adx=30.32 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=57.53 | F:liquidity_distance=88.6 | F:liquidity_spread=10.1 | F:return_strength=100,1.7157,137255,235488.4035,-57.89,-0.03,37.58,0.02,-57.89,-0.03,-2265.67,-0.02
214,Exit long,2024-02-28 15:15,Long Exit,1.71677,92105,158198.627,-55.8,-0.05,100.71,0.09,-55.8,-0.05,-2321.47,-0.02
